customer_id,order_number,order_revenue,follow_up_email,discount_amt_in_follow_up_email
3574,1,2.23,N,0
3745,1,2.91,N,0
3886,1,2.59,N,0
126,1,2.83,N,0
1957,1,2.23,N,0
4223,1,2.8,N,0
2071,1,2.5,N,0
2487,1,2.65,N,0
967,1,2.12,N,0
2051,1,2.12,N,0
86,1,2.5,N,0
5089,1,2.59,N,0
2054,1,2.25,N,0
3971,1,2.42,N,0
3921,1,2.59,N,0
3430,1,2.3,N,0
622,1,2.87,N,0
3331,1,2.22,N,0
5055,1,2.49,N,0
1105,1,2.93,N,0
2481,1,2.1,N,0
1297,1,2.63,N,0
1602,1,2.83,N,0
3272,1,2.36,N,0
138,1,2.36,N,0
1865,1,2.43,N,0
2890,1,2.17,N,0
30,1,2.19,N,0
1392,1,2.06,N,0
4279,1,2.69,N,0
4487,1,2.19,N,0
1174,1,2.95,N,0
4867,1,2.62,N,0
3464,1,2.33,N,0
4583,1,2.53,N,0
425,1,2.9,N,0
2822,1,2.26,N,0
1913,1,2.78,N,0
5105,1,2.39,N,0
125,1,2.29,N,0
3057,1,2.54,N,0
4760,1,2.15,N,0
2935,1,2.63,N,0
2020,1,2.75,N,0
1766,1,2.37,N,0
245,1,2.69,N,0
770,1,2.64,N,0
1600,1,2.7,N,0
3442,1,2.89,N,0
764,1,2.28,N,0
5093,1,2.74,N,0
4902,1,2.4,N,0
2021,1,2.08,N,0
341,1,2.46,N,0
4895,1,2.98,N,0
1821,1,2.61,N,0
3659,1,2.56,N,0
2819,1,2.53,N,0
604,1,2.54,N,0
3180,1,2.34,N,0
5256,1,2.85,N,0
4182,1,2.22,N,0
2385,1,2.58,N,0
4394,1,2.58,N,0
2039,1,2.42,N,0
784,1,2.38,N,0
2665,1,2.15,N,0
4647,1,2.74,N,0
1145,1,2.29,N,0
5235,1,2.49,N,0
2263,1,2.23,N,0
1346,1,2.22,N,0
4451,1,2.94,N,0
2535,1,2.72,N,0
2363,1,2.24,N,0
950,1,2.42,N,0
2268,1,2.55,N,0
4715,1,2.45,N,0
4832,1,2.15,N,0
2504,1,2.44,N,0
4070,1,2.06,N,0
2533,1,2.56,N,0
846,1,2.16,N,0
4023,1,2.87,N,0
3701,1,2.86,N,0
2092,1,2.55,N,0
4106,1,2.63,N,0
1159,1,2.75,N,0
2262,1,2.12,N,0
1880,1,2.71,N,0
4416,1,2.63,N,0
4256,1,2.14,N,0
489,1,2.99,N,0
4412,1,2.12,N,0
2525,1,2.55,N,0
2307,1,2.11,N,0
1117,1,2.66,N,0
1214,1,2.7,N,0
882,1,2.06,N,0
2998,1,2.28,N,0
4170,1,2.12,N,0
2087,1,2.71,N,0
1728,1,2.74,N,0
1867,1,2.19,N,0
1811,1,2.21,N,0
3222,1,2.47,N,0
2934,1,2.13,N,0
2286,1,2.66,N,0
5139,1,2.58,N,0
2642,1,2.8,N,0
877,1,2.93,N,0
2341,1,2.97,N,0
4434,1,2.04,N,0
1797,1,2.38,N,0
2155,1,2.13,N,0
2147,1,2.53,N,0
4179,1,2.25,N,0
3873,1,2.73,N,0
3093,1,2.21,N,0
1279,1,2.96,N,0
1470,1,2.47,N,0
2872,1,2.38,N,0
3542,1,2.44,N,0
1873,1,2.95,N,0
155,1,2.73,N,0
693,1,2.74,N,0
3056,1,2.25,N,0
4312,1,2.68,N,0
4813,1,2.22,N,0
1792,1,2.17,N,0
4548,1,2.09,N,0
4268,1,2.08,N,0
4879,1,2.98,N,0
2483,1,2.65,N,0
2236,1,2.05,N,0
2322,1,2.17,N,0
370,1,2.14,N,0
945,1,2.28,N,0
1614,1,2.6,N,0
3044,1,2.66,N,0
2232,1,2.9,N,0
5046,1,2.72,N,0
4364,1,2.02,N,0
101,1,2.13,N,0
2826,1,2.87,N,0
3799,1,2.24,N,0
1141,1,2.01,N,0
16,1,2.81,N,0
812,1,2.44,N,0
589,1,2.21,N,0
1868,1,2.72,N,0
351,1,2.23,N,0
1381,1,2.27,N,0
4683,1,2.56,N,0
1112,1,2.76,N,0
2471,1,2.08,N,0
1737,1,2.29,N,0
1399,1,2.03,N,0
5297,1,2.85,N,0
4302,1,2.54,N,0
893,1,2.66,N,0
1407,1,2.1,N,0
5255,1,2.44,N,0
2093,1,2.55,N,0
4081,1,2.84,N,0
4316,1,2.37,N,0
2303,1,2.57,N,0
3977,1,2.64,N,0
1270,1,2.81,N,0
2165,1,2.62,N,0
2972,1,2.87,N,0
3402,1,2.6,N,0
47,1,2.69,N,0
4204,1,2.85,N,0
1702,1,2.53,N,0
2591,1,2.12,N,0
4420,1,2.87,N,0
4567,1,2.22,N,0
1025,1,2.97,N,0
2439,1,2.56,N,0
4814,1,2.05,N,0
3645,1,2.19,N,0
3031,1,2.36,N,0
1891,1,2.79,N,0
775,1,2.04,N,0
4782,1,2.08,N,0
2348,1,2.99,N,0
1034,1,2.19,N,0
1659,1,2.8,N,0
2409,1,2.19,N,0
2909,1,2.45,N,0
4654,1,2.19,N,0
1870,1,2.78,N,0
359,1,2.41,N,0
3611,1,2.67,N,0
2940,1,2.23,N,0
5159,1,2.53,N,0
1334,1,2.08,N,0
3076,1,2.63,N,0
2196,1,2.44,N,0
1571,1,2.66,N,0
1411,1,2.23,N,0
915,1,2,N,0
5180,1,2.46,N,0
4842,1,2.46,N,0
5284,1,2.53,N,0
3171,1,2.78,N,0
3945,1,2.01,N,0
4462,1,2.52,N,0
1474,1,2.36,N,0
5221,1,2.8,N,0
1455,1,2.79,N,0
4393,1,2.52,N,0
278,1,2.97,N,0
507,1,2.38,N,0
2149,1,2.63,N,0
4721,1,2.52,N,0
821,1,2.42,N,0
630,1,2.41,N,0
1211,1,2.71,N,0
1072,1,2.25,N,0
4473,1,2.39,N,0
3791,1,2.28,N,0
1075,1,2.77,N,0
273,1,2.11,N,0
1081,1,2.06,N,0
3336,1,2.39,N,0
4891,1,2.87,N,0
66,1,2.3,N,0
4889,1,2.2,N,0
1130,1,2.22,N,0
4298,1,2.99,N,0
3752,1,2.4,N,0
3287,1,2.29,N,0
3902,1,2.19,N,0
3299,1,2.01,N,0
1002,1,2.64,N,0
4845,1,2.35,N,0
1461,1,2.14,N,0
2220,1,2.19,N,0
281,1,2.1,N,0
1858,1,2.82,N,0
1901,1,2.5,N,0
4047,1,2.37,N,0
5252,1,2.69,N,0
4056,1,2.99,N,0
1585,1,2.24,N,0
4054,1,2.54,N,0
4452,1,2.12,N,0
2473,1,2.68,N,0
2704,1,2.95,N,0
4795,1,2.42,N,0
3854,1,2.15,N,0
408,1,2.63,N,0
288,1,2.02,N,0
3417,1,2.65,N,0
2832,1,2.38,N,0
1300,1,2.75,N,0
538,1,2.79,N,0
605,1,2.73,N,0
206,1,2.15,N,0
2315,1,2.6,N,0
2418,1,2.09,N,0
373,1,2.99,N,0
1727,1,2.12,N,0
3307,1,2.81,N,0
4593,1,2.86,N,0
2208,1,2.89,N,0
2258,1,2.41,N,0
2482,1,2.24,N,0
3742,1,2.81,N,0
2279,1,2.38,N,0
564,1,2.64,N,0
1567,1,2.48,N,0
1770,1,2.67,N,0
469,1,2.88,N,0
4296,1,2.02,N,0
1912,1,2.33,N,0
119,1,2.77,N,0
2259,1,2.23,N,0
243,1,2.35,N,0
407,1,2.85,N,0
4,1,2.03,N,0
4962,1,2.01,N,0
4864,1,2.21,N,0
3795,1,2.93,N,0
2308,1,3,N,0
5064,1,2.54,N,0
2014,1,2.03,N,0
3934,1,2.63,N,0
1064,1,2.49,N,0
355,1,2.34,N,0
3557,1,2.29,N,0
4994,1,2.15,N,0
3566,1,2.61,N,0
3292,1,2.47,N,0
5241,1,2.94,N,0
4534,1,2.96,N,0
97,1,2.28,N,0
4690,1,2.92,N,0
3255,1,2.8,N,0
4299,1,2.35,N,0
2309,1,2.78,N,0
461,1,2.92,N,0
1764,1,2.32,N,0
200,1,2.7,N,0
2464,1,2.41,N,0
2583,1,2.59,N,0
1367,1,2.86,N,0
4884,1,2.76,N,0
2261,1,2.37,N,0
4941,1,2.07,N,0
1480,1,2.43,N,0
2801,1,2.06,N,0
1479,1,2.99,N,0
777,1,2.36,N,0
1303,1,2.7,N,0
5210,1,2.12,N,0
2569,1,2.09,N,0
4007,1,2.8,N,0
805,1,2.33,N,0
3731,1,2.26,N,0
1003,1,2.2,N,0
3562,1,2.84,N,0
1633,1,2.84,N,0
3284,1,2.28,N,0
3211,1,2.69,N,0
5214,1,2.38,N,0
2609,1,2.88,N,0
759,1,2.59,N,0
241,1,2.23,N,0
1703,1,2.18,N,0
4089,1,2.06,N,0
743,1,2.99,N,0
1089,1,2.17,N,0
2156,1,2.89,N,0
592,1,2.92,N,0
2633,1,2.46,N,0
3082,1,2.48,N,0
1854,1,2.16,N,0
5115,1,2.82,N,0
3015,1,2.71,N,0
4921,1,2.48,N,0
4246,1,2.35,N,0
1644,1,2.46,N,0
3334,1,2.44,N,0
5277,1,2.91,N,0
872,1,2.89,N,0
4103,1,2.33,N,0
4616,1,2.85,N,0
581,1,2.61,N,0
19,1,2.09,N,0
4483,1,2.61,N,0
2035,1,2.54,N,0
4145,1,2.57,N,0
1686,1,2.16,N,0
3483,1,2.34,N,0
1,1,3,N,0
5160,1,2.76,N,0
2004,1,2.67,N,0
5005,1,2.09,N,0
3641,1,2.18,N,0
3821,1,2.21,N,0
217,1,2.94,N,0
4865,1,2.92,N,0
863,1,2.29,N,0
514,1,2.33,N,0
4253,1,2.55,N,0
1896,1,2.21,N,0
2812,1,2.68,N,0
4521,1,2.59,N,0
3050,1,2.66,N,0
708,1,2.03,N,0
42,1,2.5,N,0
895,1,2.31,N,0
2056,1,2.36,N,0
2332,1,2.12,N,0
3012,1,2.86,N,0
4561,1,2.01,N,0
3709,1,2.07,N,0
3182,1,2.57,N,0
2336,1,2.33,N,0
293,1,2.13,N,0
1259,1,2.3,N,0
583,1,2.83,N,0
4348,1,2.89,N,0
312,1,2.04,N,0
3722,1,2.52,N,0
2319,1,2.1,N,0
4872,1,2.59,N,0
862,1,2.82,N,0
1342,1,2.64,N,0
4937,1,2.21,N,0
1453,1,2.07,N,0
3345,1,2.03,N,0
5151,1,2.33,N,0
4544,1,2.59,N,0
710,1,2.61,N,0
4063,1,2.5,N,0
2558,1,2.14,N,0
4767,1,2.77,N,0
4238,1,2.87,N,0
732,1,2.63,N,0
899,1,2.5,N,0
2382,1,2.08,N,0
3204,1,2.55,N,0
4894,1,2.77,N,0
4804,1,2.01,N,0
5071,1,3,N,0
4282,1,2.43,N,0
4272,1,2.68,N,0
220,1,2.97,N,0
2248,1,2.21,N,0
1662,1,2.07,N,0
1519,1,2.11,N,0
2221,1,2.02,N,0
3449,1,2.83,N,0
1078,1,2.6,N,0
657,1,2.29,N,0
2448,1,2.04,N,0
2017,1,2.82,N,0
2299,1,2.89,N,0
44,1,2.5,N,0
2659,1,2.08,N,0
4706,1,2.96,N,0
3166,1,2.93,N,0
3991,1,2.08,N,0
3185,1,2.21,N,0
612,1,2.69,N,0
1220,1,2.83,N,0
3892,1,2.61,N,0
824,1,2.82,N,0
4533,1,2.55,N,0
3760,1,2.62,N,0
2920,1,2.77,N,0
4379,1,2.05,N,0
79,1,2.93,N,0
2281,1,2.58,N,0
3957,1,2.9,N,0
2655,1,2.56,N,0
4575,1,2.34,N,0
1194,1,2.91,N,0
455,1,2.21,N,0
2697,1,2.27,N,0
914,1,2.54,N,0
2141,1,2.94,N,0
1605,1,2.88,N,0
5250,1,2.87,N,0
804,1,2.3,N,0
3173,1,2.47,N,0
5206,1,2.18,N,0
5275,1,2.28,N,0
4625,1,2.36,N,0
4479,1,2.49,N,0
3589,1,2.95,N,0
4816,1,2.31,N,0
3176,1,2.75,N,0
2604,1,2.31,N,0
3394,1,2.29,N,0
283,1,2.82,N,0
4289,1,2.27,N,0
2311,1,2.86,N,0
3560,1,2.21,N,0
1619,1,2.13,N,0
1123,1,2.15,N,0
5081,1,2.17,N,0
2662,1,2.9,N,0
4939,1,2.7,N,0
2122,1,2.14,N,0
4631,1,2.78,N,0
2423,1,2.86,N,0
4124,1,2.33,N,0
2582,1,2.68,N,0
4044,1,2.6,N,0
3623,1,2.14,N,0
2669,1,2.18,N,0
3777,1,2.44,N,0
2394,1,2.96,N,0
3104,1,2.12,N,0
284,1,2.95,N,0
4525,1,2.73,N,0
3630,1,2.81,N,0
2767,1,2,N,0
3587,1,2.35,N,0
1958,1,2.31,N,0
4778,1,2.59,N,0
172,1,2.56,N,0
3929,1,2.81,N,0
473,1,2.62,N,0
5176,1,2.52,N,0
889,1,2.54,N,0
3165,1,2.84,N,0
4132,1,2.54,N,0
733,1,2.93,N,0
2938,1,2.75,N,0
2431,1,2.81,N,0
2720,1,2.24,N,0
1574,1,2.79,N,0
4219,1,2.27,N,0
3844,1,2.16,N,0
1443,1,2.83,N,0
2914,1,2.19,N,0
3148,1,2.85,N,0
4128,1,2.91,N,0
2619,1,2.21,N,0
4552,1,2.23,N,0
4049,1,2.73,N,0
1009,1,2.63,N,0
2365,1,2.04,N,0
1439,1,2.84,N,0
3658,1,2.3,N,0
261,1,2.97,N,0
229,1,2.67,N,0
1680,1,2.8,N,0
104,1,2.21,N,0
3428,1,2.32,N,0
5024,1,2.58,N,0
4166,1,2.22,N,0
1687,1,2.82,N,0
1408,1,2.5,N,0
1332,1,2.64,N,0
3687,1,2.84,N,0
1678,1,2.64,N,0
1657,1,2.67,N,0
3501,1,2.02,N,0
4322,1,2.16,N,0
393,1,2.15,N,0
1645,1,2.83,N,0
3233,1,2.38,N,0
4787,1,2.43,N,0
3420,1,2.31,N,0
442,1,2.4,N,0
3758,1,2.33,N,0
3088,1,2.49,N,0
975,1,2.87,N,0
1581,1,2.15,N,0
1881,1,2.31,N,0
2981,1,2.89,N,0
185,1,2.11,N,0
3868,1,2.38,N,0
2370,1,2.73,N,0
4589,1,2.45,N,0
1418,1,2.07,N,0
1709,1,2.96,N,0
4957,1,2.86,N,0
3912,1,2.65,N,0
3953,1,2.45,N,0
5209,1,2.83,N,0
4588,1,2.31,N,0
3872,1,2.18,N,0
1373,1,2.34,N,0
4078,1,2.58,N,0
2351,1,2.65,N,0
5170,1,2.23,N,0
1497,1,2.3,N,0
4101,1,2.75,N,0
2916,1,2.09,N,0
4235,1,2.57,N,0
3899,1,2.18,N,0
4992,1,2.14,N,0
1323,1,2.15,N,0
1696,1,2.44,N,0
5002,1,2.27,N,0
1219,1,2.79,N,0
1772,1,2.7,N,0
2167,1,2.41,N,0
1250,1,2.99,N,0
2717,1,2.55,N,0
4607,1,2.73,N,0
3596,1,2.79,N,0
4135,1,2.44,N,0
3453,1,2.62,N,0
1950,1,2.43,N,0
3536,1,2.34,N,0
2210,1,2.44,N,0
910,1,2.33,N,0
3296,1,2.17,N,0
2867,1,2.98,N,0
123,1,2.81,N,0
2490,1,2.04,N,0
961,1,2.61,N,0
3666,1,2.44,N,0
2452,1,2.5,N,0
5194,1,2.41,N,0
3378,1,2.46,N,0
1615,1,2.32,N,0
2597,1,2.79,N,0
1492,1,2.31,N,0
3724,1,2.09,N,0
2257,1,2.57,N,0
852,1,2.67,N,0
2280,1,2.91,N,0
4305,1,2.16,N,0
3364,1,2.63,N,0
496,1,2.27,N,0
3689,1,2.43,N,0
4934,1,2.35,N,0
89,1,2.74,N,0
1577,1,2.1,N,0
4333,1,2.33,N,0
997,1,2.98,N,0
1894,1,2.1,N,0
1648,1,2.66,N,0
2615,1,2.92,N,0
4903,1,2.57,N,0
262,1,2.6,N,0
1820,1,2.06,N,0
1310,1,2.97,N,0
4337,1,2.66,N,0
1398,1,2.22,N,0
4776,1,2.14,N,0
4355,1,2.63,N,0
266,1,2.21,N,0
4209,1,2.11,N,0
4136,1,2.3,N,0
2911,1,2.45,N,0
116,1,2.12,N,0
4662,1,2.17,N,0
5052,1,2.53,N,0
1015,1,2.66,N,0
4754,1,2.25,N,0
5240,1,2.82,N,0
2189,1,2.5,N,0
4008,1,2.02,N,0
2946,1,2.09,N,0
1282,1,2.72,N,0
361,1,2.6,N,0
5289,1,2.51,N,0
2555,1,2.78,N,0
1697,1,2.72,N,0
300,1,2.68,N,0
2506,1,2.55,N,0
800,1,2.74,N,0
4276,1,2.01,N,0
3867,1,2.25,N,0
486,1,2.9,N,0
796,1,2.24,N,0
2320,1,2.23,N,0
3801,1,2.23,N,0
323,1,2.53,N,0
3933,1,2.55,N,0
3543,1,2.09,N,0
3979,1,2.37,N,0
4026,1,2.77,N,0
2554,1,2.69,N,0
218,1,2.12,N,0
1336,1,2.45,N,0
362,1,2.12,N,0
421,1,2.63,N,0
2252,1,2.74,N,0
3547,1,2.1,N,0
4310,1,2.17,N,0
4213,1,2.9,N,0
4560,1,2.65,N,0
471,1,2.53,N,0
10,1,2.16,N,0
1651,1,2.1,N,0
648,1,2.69,N,0
4692,1,2.75,N,0
2944,1,2.09,N,0
4968,1,2.89,N,0
174,1,2.24,N,0
4956,1,2.7,N,0
2737,1,2.05,N,0
1012,1,2.95,N,0
3499,1,2.19,N,0
4831,1,2.98,N,0
4590,1,2.92,N,0
790,1,2.57,N,0
3115,1,2.01,N,0
2357,1,2.57,N,0
4109,1,2.5,N,0
5186,1,2.86,N,0
5178,1,2.37,N,0
3303,1,2.39,N,0
4284,1,2.61,N,0
1918,1,2.78,N,0
1774,1,2.01,N,0
224,1,2.07,N,0
1639,1,2.26,N,0
3435,1,2.09,N,0
5278,1,2.07,N,0
1815,1,2.71,N,0
1899,1,2.52,N,0
2265,1,2.95,N,0
1264,1,2.24,N,0
2212,1,2.13,N,0
935,1,2.17,N,0
178,1,2.59,N,0
3450,1,2.04,N,0
2863,1,2.2,N,0
1225,1,2.02,N,0
1280,1,2.58,N,0
2342,1,2.87,N,0
740,1,2.71,N,0
3247,1,2.73,N,0
5157,1,2.49,N,0
2526,1,2.03,N,0
4158,1,2.2,N,0
4123,1,2.95,N,0
3891,1,2.03,N,0
2670,1,2.29,N,0
3186,1,2.3,N,0
4129,1,2.78,N,0
1412,1,2.63,N,0
1335,1,2.72,N,0
4973,1,2.38,N,0
2251,1,2.04,N,0
5162,1,2.4,N,0
522,1,2.59,N,0
3144,1,2.99,N,0
2735,1,2.56,N,0
4577,1,2.99,N,0
4741,1,2.78,N,0
2945,1,2.38,N,0
249,1,2.81,N,0
585,1,2.48,N,0
3972,1,2.72,N,0
457,1,2.85,N,0
3029,1,2.35,N,0
2353,1,2.13,N,0
1445,1,2.14,N,0
1735,1,2.09,N,0
1900,1,2.93,N,0
3682,1,2.92,N,0
4727,1,2.99,N,0
383,1,2.36,N,0
1254,1,2.26,N,0
3814,1,2.66,N,0
2273,1,2.12,N,0
3887,1,2.19,N,0
3544,1,2.46,N,0
444,1,2.13,N,0
3579,1,2.61,N,0
4458,1,2.7,N,0
3415,1,2.37,N,0
1026,1,2.86,N,0
5212,1,2.7,N,0
1663,1,2.79,N,0
5218,1,2.7,N,0
4038,1,2.3,N,0
1973,1,2.13,N,0
1620,1,2.4,N,0
1864,1,2.91,N,0
3567,1,2.07,N,0
2640,1,2.48,N,0
4963,1,2.18,N,0
670,1,2.81,N,0
4224,1,2.86,N,0
3962,1,2.59,N,0
5062,1,2.65,N,0
1647,1,2.94,N,0
2561,1,2.2,N,0
1768,1,2.75,N,0
5114,1,2.69,N,0
5053,1,2.17,N,0
3975,1,2.04,N,0
317,1,2.53,N,0
295,1,2.75,N,0
1579,1,2.67,N,0
3058,1,2.82,N,0
1100,1,2.38,N,0
2988,1,2.12,N,0
2010,1,2.17,N,0
3759,1,2.35,N,0
4211,1,2.11,N,0
3628,1,2.11,N,0
3049,1,2.19,N,0
5016,1,2.72,N,0
531,1,2.69,N,0
577,1,2.44,N,0
360,1,2.01,N,0
100,1,2.46,N,0
5091,1,2.03,N,0
2760,1,2.49,N,0
5033,1,2.55,N,0
2494,1,2.4,N,0
2557,1,2.65,N,0
2538,1,2.28,N,0
4686,1,2.87,N,0
4027,1,2.66,N,0
2869,1,2.63,N,0
870,1,2.29,N,0
1963,1,2.44,N,0
1062,1,2.44,N,0
3730,1,2.94,N,0
2006,1,2.52,N,0
3856,1,2.51,N,0
3418,1,2.14,N,0
328,1,2.94,N,0
2596,1,2.96,N,0
5197,1,2.34,N,0
269,1,2.23,N,0
2799,1,2.03,N,0
3466,1,2.96,N,0
4005,1,2.67,N,0
3416,1,2.86,N,0
4417,1,2.56,N,0
1190,1,2.4,N,0
4400,1,2.56,N,0
5216,1,2.69,N,0
2708,1,2.21,N,0
4987,1,2.25,N,0
570,1,2.83,N,0
3313,1,2.74,N,0
3910,1,2.56,N,0
324,1,2.18,N,0
228,1,2.22,N,0
4803,1,2.28,N,0
1508,1,2.28,N,0
1997,1,2.13,N,0
580,1,2.37,N,0
2543,1,2.6,N,0
3343,1,2.81,N,0
1129,1,2.68,N,0
1450,1,2.69,N,0
985,1,2.93,N,0
4196,1,2.22,N,0
2128,1,2.1,N,0
418,1,2.01,N,0
484,1,2.23,N,0
3788,1,2.83,N,0
5098,1,2.29,N,0
5018,1,2.5,N,0
4096,1,2.78,N,0
3320,1,2.89,N,0
3178,1,2.58,N,0
3680,1,2.28,N,0
5200,1,2.15,N,0
2846,1,2.89,N,0
4001,1,2.28,N,0
5228,1,2.91,N,0
1982,1,2.95,N,0
4243,1,2.46,N,0
1660,1,2.4,N,0
1103,1,2.05,N,0
4986,1,2.46,N,0
5101,1,2.9,N,0
2908,1,2.68,N,0
3903,1,2.33,N,0
5236,1,2.66,N,0
2313,1,2.68,N,0
475,1,2.15,N,0
2693,1,2.84,N,0
396,1,2.94,N,0
3278,1,2.72,N,0
798,1,2.47,N,0
5208,1,2.96,N,0
2581,1,2.02,N,0
146,1,2.9,N,0
3310,1,2.56,N,0
2786,1,2.51,N,0
1507,1,2.04,N,0
2204,1,2.75,N,0
4431,1,2.16,N,0
4785,1,2.65,N,0
4885,1,2.53,N,0
5085,1,2.15,N,0
1747,1,2.88,N,0
2983,1,2.93,N,0
298,1,2.64,N,0
1353,1,2.79,N,0
2142,1,2.31,N,0
3409,1,2.87,N,0
847,1,2.73,N,0
1202,1,2.8,N,0
3880,1,2.35,N,0
4800,1,2.46,N,0
3271,1,2.17,N,0
3208,1,2.66,N,0
3749,1,2.38,N,0
5279,1,2.9,N,0
3673,1,2.61,N,0
5111,1,2.49,N,0
5132,1,2.55,N,0
4664,1,2.23,N,0
3174,1,2.72,N,0
5135,1,2.49,N,0
529,1,2.15,N,0
4367,1,2.9,N,0
4711,1,2.94,N,0
2003,1,2.7,N,0
5285,1,2.37,N,0
951,1,2.92,N,0
5191,1,2.97,N,0
69,1,2.27,N,0
4068,1,2.82,N,0
3087,1,2.58,N,0
1532,1,2.95,N,0
891,1,2.12,N,0
1888,1,2.5,N,0
1930,1,2.35,N,0
14,1,2.48,N,0
1922,1,2.04,N,0
3066,1,2.57,N,0
1965,1,2.72,N,0
4699,1,2.74,N,0
4144,1,2.89,N,0
3584,1,2.35,N,0
1526,1,2.55,N,0
590,1,2.28,N,0
4287,1,2.4,N,0
2489,1,2.49,N,0
712,1,2.07,N,0
4492,1,2.73,N,0
1134,1,2.41,N,0
5215,1,2.74,N,0
2371,1,2.58,N,0
427,1,2.19,N,0
315,1,2.82,N,0
2493,1,2.25,N,0
855,1,2.92,N,0
3470,1,2.83,N,0
1249,1,2.69,N,0
3575,1,2.74,N,0
491,1,2.61,N,0
391,1,2.7,N,0
3454,1,2.11,N,0
3113,1,2.28,N,0
3549,1,2.93,N,0
3489,1,2.15,N,0
1561,1,2.1,N,0
4195,1,2.21,N,0
255,1,2.15,N,0
4523,1,2.87,N,0
1743,1,2.34,N,0
3393,1,2.67,N,0
1244,1,2.26,N,0
4178,1,2.33,N,0
2566,1,2.37,N,0
1739,1,2.82,N,0
5199,1,2.17,N,0
4678,1,2.39,N,0
2999,1,2.28,N,0
3463,1,2.32,N,0
3048,1,2.23,N,0
1611,1,2.12,N,0
108,1,2.07,N,0
1978,1,2.54,N,0
1185,1,2.06,N,0
4094,1,2.58,N,0
1035,1,2.69,N,0
2707,1,2.03,N,0
3460,1,2.46,N,0
665,1,2.3,N,0
4439,1,2.76,N,0
1553,1,2.19,N,0
4435,1,2.73,N,0
4597,1,2.28,N,0
377,1,2.72,N,0
247,1,2.37,N,0
1088,1,2.02,N,0
1484,1,2.96,N,0
2302,1,2.46,N,0
1622,1,2.96,N,0
4608,1,2.61,N,0
2550,1,2.22,N,0
338,1,2.35,N,0
2949,1,2.39,N,0
5190,1,2.95,N,0
1972,1,2.64,N,0
331,1,2.89,N,0
2749,1,2.57,N,0
2917,1,2.78,N,0
2686,1,2.78,N,0
2831,1,2.95,N,0
197,1,2.45,N,0
4628,1,2.96,N,0
3719,1,2.23,N,0
488,1,2.65,N,0
3243,1,2.84,N,0
1325,1,2.46,N,0
2358,1,2.67,N,0
3490,1,2.73,N,0
3882,1,2.07,N,0
3376,1,2.79,N,0
544,1,2.7,N,0
2354,1,2.13,N,0
3713,1,2.46,N,0
3684,1,2.09,N,0
1386,1,2.95,N,0
3833,1,2.41,N,0
3605,1,2.72,N,0
4453,1,2.05,N,0
3983,1,2.8,N,0
986,1,2.11,N,0
1421,1,2.15,N,0
13,1,2.48,N,0
3896,1,2.61,N,0
2641,1,2,N,0
221,1,2.82,N,0
2623,1,2.8,N,0
2420,1,2.51,N,0
3958,1,2.02,N,0
1777,1,2.93,N,0
596,1,3,N,0
1321,1,2.11,N,0
2512,1,2.27,N,0
2893,1,2.74,N,0
848,1,2.19,N,0
3583,1,2.46,N,0
4639,1,2.92,N,0
378,1,2.26,N,0
5207,1,2.67,N,0
433,1,2.97,N,0
1845,1,2.04,N,0
3655,1,2.26,N,0
136,1,2.89,N,0
326,1,2.05,N,0
4203,1,2.67,N,0
781,1,2.7,N,0
584,1,2.88,N,0
4184,1,2.31,N,0
661,1,2.37,N,0
4747,1,2,N,0
5198,1,2.82,N,0
1229,1,2.56,N,0
1708,1,2.78,N,0
1333,1,2.18,N,0
3225,1,2.69,N,0
2629,1,2.9,N,0
4390,1,2.16,N,0
2680,1,2.92,N,0
3940,1,2.6,N,0
1701,1,2.58,N,0
45,1,2.78,N,0
653,1,2.96,N,0
5137,1,2.85,N,0
595,1,2.77,N,0
2400,1,2.77,N,0
4499,1,2.02,N,0
3162,1,2.96,N,0
1999,1,2.32,N,0
4013,1,2.04,N,0
2649,1,2.35,N,0
4076,1,2.27,N,0
3478,1,2.26,N,0
1292,1,2.11,N,0
305,1,2.34,N,0
3525,1,2.09,N,0
2369,1,2.8,N,0
3238,1,2.04,N,0
868,1,2.91,N,0
2624,1,2.06,N,0
2325,1,2.35,N,0
4989,1,2.12,N,0
506,1,2.04,N,0
707,1,2.2,N,0
3888,1,2.94,N,0
896,1,2.28,N,0
1028,1,2.5,N,0
4531,1,2.3,N,0
4514,1,2.53,N,0
1382,1,2.91,N,0
3551,1,2.12,N,0
1060,1,2.25,N,0
1077,1,2.14,N,0
1683,1,2.8,N,0
1805,1,2.34,N,0
3829,1,2.65,N,0
5044,1,2.1,N,0
4969,1,2.83,N,0
43,1,2.3,N,0
4199,1,2.93,N,0
1740,1,2.55,N,0
1038,1,2.68,N,0
3183,1,2.42,N,0
2542,1,2.8,N,0
2243,1,2.14,N,0
4032,1,2.61,N,0
5069,1,2.86,N,0
5273,1,2.59,N,0
674,1,2.31,N,0
3894,1,2.47,N,0
2381,1,2.01,N,0
456,1,2.16,N,0
650,1,2.76,N,0
3662,1,2.47,N,0
1478,1,2.07,N,0
1391,1,2.65,N,0
5121,1,2.44,N,0
2544,1,2.56,N,0
1681,1,2.77,N,0
2078,1,2.67,N,0
4637,1,2.36,N,0
1116,1,2.24,N,0
4737,1,2.92,N,0
2878,1,2.02,N,0
1108,1,2.89,N,0
2750,1,2.67,N,0
4646,1,2.16,N,0
